Continent,Continent Code,Country,Country Code,State,State Code,Via,Via Code,Year,Month,Month Code,Arrivals,processed_at
África,1,Outros países da África,11,Pará,14,Aérea,1,2024,Agosto,8,1,2026-01-15 01:47:11
América Central e Caribe,2,Trinidad e Tobago,21,Pará,14,Aérea,1,2024,Agosto,8,27,2026-01-15 01:47:11
África,1,Tunísia,10,Pará,14,Aérea,1,2024,Agosto,8,5,2026-01-15 01:47:11
Europa,6,Turquia,87,Pará,14,Aérea,1,2024,Agosto,8,2,2026-01-15 01:47:11
América do Sul,4,Uruguai,36,Pará,14,Aérea,1,2024,Agosto,8,8,2026-01-15 01:47:11
América do Sul,4,Venezuela,37,Pará,14,Aérea,1,2024,Agosto,8,0,2026-01-15 01:47:11
América do Sul,4,Argentina,26,Outras Unidades da Federação,99,Aérea,1,2024,Agosto,8,20,2026-01-15 01:47:11
Europa,6,Alemanha,57,Paraná,16,Aérea,1,2024,Agosto,8,7,2026-01-15 01:47:11
América do Sul,4,Argentina,26,Paraná,16,Aérea,1,2024,Agosto,8,37,2026-01-15 01:47:11
Oceania,7,Austrália,90,Paraná,16,Aérea,1,2024,Agosto,8,5,2026-01-15 01:47:11
Europa,6,Bélgica,59,Paraná,16,Aérea,1,2024,Agosto,8,3,2026-01-15 01:47:11
América do Sul,4,Bolívia,27,Paraná,16,Aérea,1,2024,Agosto,8,3,2026-01-15 01:47:11
Europa,6,Bulgária,60,Paraná,16,Aérea,1,2024,Agosto,8,3,2026-01-15 01:47:11
América do Sul,4,Chile,28,Paraná,16,Aérea,1,2024,Agosto,8,986,2026-01-15 01:47:11
Ásia,5,China,40,Paraná,16,Aérea,1,2024,Agosto,8,6,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,Paraná,16,Aérea,1,2024,Agosto,8,3,2026-01-15 01:47:11
América do Sul,4,Colômbia,29,Paraná,16,Aérea,1,2024,Agosto,8,23,2026-01-15 01:47:11
América do Sul,4,Equador,30,Paraná,16,Aérea,1,2024,Agosto,8,7,2026-01-15 01:47:11
Europa,6,Espanha,65,Paraná,16,Aérea,1,2024,Agosto,8,25,2026-01-15 01:47:11
América do Norte,3,Estados Unidos,24,Paraná,16,Aérea,1,2024,Agosto,8,5,2026-01-15 01:47:11
Europa,6,França,68,Paraná,16,Aérea,1,2024,Agosto,8,15,2026-01-15 01:47:11
América Central e Caribe,2,Guatemala,15,Paraná,16,Aérea,1,2024,Agosto,8,1,2026-01-15 01:47:11
Ásia,5,Índia,44,Paraná,16,Aérea,1,2024,Agosto,8,2,2026-01-15 01:47:11
Europa,6,Irlanda,72,Paraná,16,Aérea,1,2024,Agosto,8,2,2026-01-15 01:47:11
Europa,6,Itália,73,Paraná,16,Aérea,1,2024,Agosto,8,5,2026-01-15 01:47:11
Ásia,5,Japão,48,Paraná,16,Aérea,1,2024,Agosto,8,8,2026-01-15 01:47:11
América do Norte,3,México,25,Paraná,16,Aérea,1,2024,Agosto,8,7,2026-01-15 01:47:11
